datetime,season,weather,temp,atemp,humidity,windspeed,day_type,hour,count
2011-01-16 20:00:00,1,1,7.38,9.85,47,11.0014,2,20,57
2011-01-16 21:00:00,1,1,7.38,9.85,51,11.0014,2,21,28
2011-01-16 22:00:00,1,2,8.2,10.605,49,8.9981,2,22,21
2011-01-16 23:00:00,1,2,8.2,11.365,40,7.0015,2,23,18
2011-01-17 00:00:00,1,2,8.2,9.85,47,15.0013,3,0,17
2011-01-17 01:00:00,1,2,8.2,9.85,44,12.998,3,1,16
2011-01-17 02:00:00,1,2,7.38,8.335,43,16.9979,3,2,8
2011-01-17 03:00:00,1,2,7.38,9.09,43,12.998,3,3,2
2011-01-17 04:00:00,1,2,7.38,9.85,43,8.9981,3,4,3
2011-01-17 05:00:00,1,2,7.38,9.85,43,11.0014,3,5,1
2011-01-17 06:00:00,1,2,7.38,9.09,43,12.998,3,6,5
2011-01-17 07:00:00,1,2,6.56,9.09,50,8.9981,3,7,13
2011-01-17 08:00:00,1,2,6.56,7.575,47,15.0013,3,8,33
2011-01-17 09:00:00,1,2,6.56,7.575,47,15.0013,3,9,47
2011-01-17 10:00:00,1,2,6.56,7.575,50,16.9979,3,10,57
2011-01-17 11:00:00,1,2,6.56,7.575,55,12.998,3,11,64
2011-01-17 12:00:00,1,2,7.38,9.85,47,8.9981,3,12,80
2011-01-17 13:00:00,1,2,7.38,9.85,47,8.9981,3,13,93
2011-01-17 14:00:00,1,2,7.38,10.605,43,7.0015,3,14,86
2011-01-17 15:00:00,1,2,8.2,10.605,47,11.0014,3,15,93
2011-01-17 16:00:00,1,2,8.2,10.605,47,11.0014,3,16,82
2011-01-17 17:00:00,1,1,8.2,9.85,51,12.998,3,17,71
2011-01-17 18:00:00,1,2,7.38,8.335,55,16.9979,3,18,92
2011-01-17 19:00:00,1,3,7.38,9.09,59,12.998,3,19,60
2011-01-17 20:00:00,1,3,6.56,7.575,80,12.998,3,20,33
2011-01-17 21:00:00,1,3,6.56,7.575,80,12.998,3,21,27
2011-01-17 22:00:00,1,3,5.74,6.06,93,16.9979,3,22,13
2011-01-17 23:00:00,1,3,6.56,6.82,86,19.0012,3,23,4
2011-01-18 12:00:00,1,2,8.2,9.09,86,22.0028,1,12,3
2011-01-18 13:00:00,1,2,8.2,9.85,86,15.0013,1,13,22
2011-01-18 14:00:00,1,2,9.02,11.365,80,11.0014,1,14,28
2011-01-18 15:00:00,1,2,9.02,11.365,87,11.0014,1,15,35
2011-01-18 16:00:00,1,2,9.02,11.365,87,12.998,1,16,61
2011-01-18 17:00:00,1,2,9.02,11.365,82,12.998,1,17,125
2011-01-18 18:00:00,1,2,9.02,11.365,80,11.0014,1,18,133
2011-01-18 19:00:00,1,2,9.02,11.365,80,8.9981,1,19,99
2011-01-18 20:00:00,1,2,9.02,13.635,87,0.0,1,20,83
2011-01-18 21:00:00,1,2,9.02,12.12,93,7.0015,1,21,41
2011-01-18 22:00:00,1,2,9.02,12.88,93,6.0032,1,22,33
2011-01-18 23:00:00,1,2,9.02,13.635,93,0.0,1,23,20
2011-01-19 00:00:00,1,2,9.02,13.635,93,0.0,1,0,3
2011-01-19 01:00:00,1,3,9.02,11.365,93,8.9981,1,1,7
2011-01-19 02:00:00,1,3,9.02,11.365,93,8.9981,1,2,3
2011-01-19 04:00:00,1,3,9.02,11.365,93,8.9981,1,4,2
2011-01-19 05:00:00,1,2,9.02,12.88,93,6.0032,1,5,7
2011-01-19 06:00:00,1,2,9.02,12.88,93,6.0032,1,6,32
2011-01-19 07:00:00,1,2,9.84,12.88,92,7.0015,1,7,90
2011-01-19 08:00:00,1,2,9.84,12.88,93,7.0015,1,8,197
2011-01-19 09:00:00,1,2,9.84,12.88,93,7.0015,1,9,109
2011-01-19 10:00:00,1,2,10.66,13.635,93,8.9981,1,10,47
2011-01-19 11:00:00,1,2,11.48,15.15,87,6.0032,1,11,52
2011-01-19 12:00:00,1,2,12.3,15.91,81,6.0032,1,12,70
2011-01-19 13:00:00,1,1,16.4,20.455,62,19.0012,1,13,78
2011-01-19 14:00:00,1,1,16.4,20.455,58,16.9979,1,14,75
2011-01-19 15:00:00,1,1,16.4,20.455,54,19.0012,1,15,82
2011-01-19 16:00:00,1,1,15.58,19.695,58,26.0027,1,16,104
2011-01-19 17:00:00,1,1,14.76,16.665,57,22.0028,1,17,197
2011-01-19 18:00:00,1,1,13.94,15.91,61,19.0012,1,18,161
2011-01-19 19:00:00,1,1,13.12,14.395,57,27.9993,1,19,112
2011-01-19 20:00:00,1,1,13.12,15.15,49,19.9995,1,20,76
2011-01-19 21:00:00,1,1,13.12,14.395,49,27.9993,1,21,59
2011-01-19 22:00:00,1,1,12.3,15.15,52,11.0014,1,22,59
2011-01-19 23:00:00,1,1,12.3,13.635,52,31.0009,1,23,28
2011-02-01 00:00:00,1,2,6.56,9.09,64,7.0015,1,0,8
2011-02-01 01:00:00,1,2,6.56,9.09,69,7.0015,1,1,3
2011-02-01 02:00:00,1,2,6.56,11.365,69,0.0,1,2,2
2011-02-01 03:00:00,1,2,6.56,11.365,69,0.0,1,3,2
2011-02-01 05:00:00,1,3,5.74,10.605,93,0.0,1,5,3
2011-02-01 06:00:00,1,3,5.74,10.605,93,0.0,1,6,22
2011-02-01 07:00:00,1,3,6.56,11.365,93,0.0,1,7,52
2011-02-01 08:00:00,1,3,6.56,11.365,93,0.0,1,8,135
2011-02-01 09:00:00,1,2,6.56,11.365,93,0.0,1,9,116
2011-02-01 10:00:00,1,2,6.56,11.365,93,0.0,1,10,47
2011-02-01 11:00:00,1,2,7.38,12.12,86,0.0,1,11,51
2011-02-01 12:00:00,1,2,8.2,12.88,86,0.0,1,12,55
2011-02-01 13:00:00,1,2,8.2,12.88,86,0.0,1,13,52
2011-02-01 14:00:00,1,2,9.02,12.88,80,6.0032,1,14,54
2011-02-01 15:00:00,1,2,9.84,14.395,75,0.0,1,15,52
2011-02-01 16:00:00,1,2,9.84,12.12,75,8.9981,1,16,64
2011-02-01 17:00:00,1,2,9.84,14.395,75,0.0,1,17,176
2011-02-01 18:00:00,1,2,9.84,12.88,81,7.0015,1,18,168
2011-02-01 19:00:00,1,2,9.84,12.12,81,8.9981,1,19,108
2011-02-01 20:00:00,1,2,9.02,11.365,87,8.9981,1,20,74
2011-02-01 21:00:00,1,2,9.02,11.365,87,8.9981,1,21,64
2011-02-01 22:00:00,1,2,9.02,12.88,87,6.0032,1,22,36
2011-02-01 23:00:00,1,3,8.2,9.85,93,12.998,1,23,16
2011-02-02 00:00:00,1,3,9.02,12.12,93,7.0015,1,0,2
2011-02-02 01:00:00,1,3,9.02,11.365,93,12.998,1,1,3
2011-02-02 02:00:00,1,3,9.02,11.365,93,8.9981,1,2,4
2011-02-02 03:00:00,1,3,9.02,11.365,93,8.9981,1,3,1
2011-02-02 04:00:00,1,3,9.02,10.605,93,19.0012,1,4,1
2011-02-02 05:00:00,1,3,9.02,12.12,93,7.0015,1,5,3
2011-02-02 06:00:00,1,3,9.02,12.12,93,7.0015,1,6,18
2011-02-02 07:00:00,1,3,9.02,10.605,93,15.0013,1,7,49
2011-02-02 08:00:00,1,3,9.02,10.605,93,15.0013,1,8,155
2011-02-02 09:00:00,1,2,9.84,12.88,93,6.0032,1,9,123
2011-02-02 10:00:00,1,2,9.02,13.635,100,0.0,1,10,61
2011-02-02 11:00:00,1,2,9.84,11.365,93,12.998,1,11,52
2011-02-02 12:00:00,1,2,9.84,11.365,93,15.0013,1,12,64
2011-02-02 13:00:00,1,1,13.94,16.665,93,11.0014,1,13,75
2011-02-02 14:00:00,1,1,15.58,19.695,82,26.0027,1,14,63
2011-02-02 15:00:00,1,1,15.58,19.695,76,22.0028,1,15,76
2011-02-02 16:00:00,1,1,14.76,16.665,71,19.9995,1,16,103
2011-02-02 17:00:00,1,1,14.76,15.91,53,35.0008,1,17,190
2011-02-02 18:00:00,1,1,13.94,14.395,42,36.9974,1,18,182
2011-02-02 19:00:00,1,1,11.48,12.12,45,32.9975,1,19,91
2011-02-02 20:00:00,1,1,9.84,9.85,48,36.9974,1,20,75
2011-02-02 21:00:00,1,1,9.02,9.85,47,22.0028,1,21,63
2011-02-02 22:00:00,1,1,9.02,10.605,44,16.9979,1,22,40
2011-02-02 23:00:00,1,1,8.2,8.335,44,30.0026,1,23,32
2011-02-03 00:00:00,1,1,8.2,8.335,40,30.0026,1,0,12
2011-02-03 01:00:00,1,1,8.2,7.575,44,35.0008,1,1,5
2011-02-03 02:00:00,1,1,7.38,8.335,43,16.9979,1,2,2
2011-02-03 03:00:00,1,1,7.38,8.335,43,16.9979,1,3,1
2011-02-03 05:00:00,1,1,6.56,6.82,50,19.9995,1,5,2
2011-02-03 06:00:00,1,1,6.56,6.82,43,23.9994,1,6,39
2011-02-03 07:00:00,1,1,5.74,6.06,50,22.0028,1,7,87
2011-02-03 08:00:00,1,1,5.74,6.06,50,23.9994,1,8,188
2011-02-03 09:00:00,1,1,6.56,6.82,47,19.9995,1,9,133
2011-02-03 10:00:00,1,1,7.38,7.575,43,22.0028,1,10,52
2011-02-03 11:00:00,1,1,7.38,6.82,43,30.0026,1,11,64
2011-02-03 12:00:00,1,1,8.2,9.09,40,23.9994,1,12,69
2011-02-03 13:00:00,1,1,8.2,8.335,40,27.9993,1,13,51
2011-02-03 14:00:00,1,1,9.02,9.85,37,26.0027,1,14,47
2011-02-03 15:00:00,1,1,9.02,9.85,37,22.0028,1,15,60
2011-02-03 16:00:00,1,1,9.02,10.605,37,16.9979,1,16,78
2011-02-03 17:00:00,1,1,8.2,9.85,40,12.998,1,17,175
2011-02-03 18:00:00,1,1,8.2,10.605,40,11.0014,1,18,147
2011-02-03 19:00:00,1,1,8.2,12.88,40,0.0,1,19,96
2011-02-03 20:00:00,1,1,8.2,11.365,47,6.0032,1,20,109
2011-02-03 21:00:00,1,1,7.38,10.605,55,7.0015,1,21,54
2011-02-03 22:00:00,1,1,7.38,10.605,51,6.0032,1,22,41
2011-02-03 23:00:00,1,1,8.2,11.365,47,7.0015,1,23,38
2011-02-04 00:00:00,1,2,8.2,12.88,44,0.0,1,0,13
2011-02-04 01:00:00,1,2,6.56,11.365,59,0.0,1,1,7
2011-02-04 02:00:00,1,2,5.74,8.335,63,7.0015,1,2,1
2011-02-04 03:00:00,1,2,5.74,8.335,63,7.0015,1,3,1
2011-02-04 05:00:00,1,2,5.74,7.575,63,8.9981,1,5,7
2011-02-04 06:00:00,1,2,6.56,11.365,55,0.0,1,6,28
2011-02-04 07:00:00,1,1,5.74,10.605,59,0.0,1,7,87
2011-02-04 08:00:00,1,1,5.74,7.575,74,8.9981,1,8,220
2011-02-04 09:00:00,1,2,6.56,9.09,80,8.9981,1,9,127
2011-02-04 10:00:00,1,2,8.2,10.605,51,8.9981,1,10,51
2011-02-04 11:00:00,1,1,9.02,11.365,51,11.0014,1,11,64
2011-02-04 12:00:00,1,2,9.84,12.12,48,11.0014,1,12,86
2011-02-04 13:00:00,1,2,10.66,12.88,50,15.0013,1,13,82
2011-02-04 14:00:00,1,2,11.48,13.635,45,11.0014,1,14,91
2011-02-04 15:00:00,1,2,11.48,13.635,48,16.9979,1,15,90
2011-02-04 16:00:00,1,2,12.3,14.395,42,15.0013,1,16,99
2011-02-04 17:00:00,1,2,10.66,13.635,56,8.9981,1,17,205
2011-02-04 18:00:00,1,2,9.84,12.88,60,7.0015,1,18,155
2011-02-04 19:00:00,1,2,9.84,12.12,65,8.9981,1,19,103
2011-02-04 20:00:00,1,2,9.84,12.12,65,11.0014,1,20,71
2011-02-04 21:00:00,1,2,9.84,12.12,70,11.0014,1,21,43
2011-02-04 22:00:00,1,2,9.84,12.12,65,11.0014,1,22,46
2011-02-04 23:00:00,1,2,9.84,12.12,70,8.9981,1,23,31
2011-02-05 00:00:00,1,2,9.84,12.12,70,11.0014,2,0,39
2011-02-05 01:00:00,1,2,9.84,12.12,65,11.0014,2,1,18
2011-02-05 02:00:00,1,2,9.84,12.12,75,11.0014,2,2,17
2011-02-05 03:00:00,1,2,9.84,12.12,75,11.0014,2,3,11
2011-02-05 04:00:00,1,3,9.02,11.365,93,8.9981,2,4,8
2011-02-05 05:00:00,1,3,8.2,11.365,100,6.0032,2,5,9
2011-02-05 06:00:00,1,3,8.2,12.88,100,0.0,2,6,4
2011-02-05 07:00:00,1,3,9.02,12.88,93,6.0032,2,7,4
2011-02-05 08:00:00,1,3,8.2,11.365,100,6.0032,2,8,10
2011-02-05 09:00:00,1,3,8.2,11.365,100,6.0032,2,9,20
2011-02-05 10:00:00,1,3,8.2,10.605,100,8.9981,2,10,34
2011-02-05 11:00:00,1,3,9.02,11.365,100,8.9981,2,11,47
2011-02-05 12:00:00,1,3,9.02,11.365,100,11.0014,2,12,52
2011-02-05 13:00:00,1,3,9.02,11.365,100,11.0014,2,13,72
2011-02-05 14:00:00,1,3,9.02,13.635,100,0.0,2,14,55
2011-02-05 15:00:00,1,3,9.02,13.635,100,0.0,2,15,60
2011-02-05 16:00:00,1,3,9.02,11.365,100,8.9981,2,16,71
2011-02-05 17:00:00,1,2,9.84,10.605,100,19.0012,2,17,78
2011-02-05 18:00:00,1,2,11.48,12.12,93,30.0026,2,18,83
2011-02-05 19:00:00,1,2,11.48,12.12,93,30.0026,2,19,84
2011-02-05 20:00:00,1,1,12.3,14.395,87,16.9979,2,20,69
2011-02-05 21:00:00,1,1,10.66,12.88,100,12.998,2,21,56
2011-02-05 22:00:00,1,1,10.66,13.635,93,8.9981,2,22,45
2011-02-05 23:00:00,1,1,10.66,12.88,93,15.0013,2,23,59
2011-02-06 00:00:00,1,1,10.66,12.88,70,12.998,2,0,39
2011-02-06 01:00:00,1,1,10.66,11.365,65,27.9993,2,1,44
2011-02-06 02:00:00,1,1,10.66,11.365,60,22.0028,2,2,20
2011-02-06 03:00:00,1,1,10.66,14.395,60,6.0032,2,3,13
2011-02-06 04:00:00,1,1,10.66,11.365,60,23.9994,2,4,2
2011-02-06 05:00:00,1,1,10.66,12.88,60,15.0013,2,5,1
2011-02-06 06:00:00,1,1,10.66,12.88,60,15.0013,2,6,1
2011-02-06 07:00:00,1,1,9.84,12.12,65,11.0014,2,7,8
2011-02-06 08:00:00,1,1,9.84,12.88,65,7.0015,2,8,23
2011-02-06 09:00:00,1,1,11.48,14.395,56,7.0015,2,9,45
2011-02-06 10:00:00,1,1,12.3,14.395,52,16.9979,2,10,89
2011-02-06 11:00:00,1,1,13.12,15.15,49,16.9979,2,11,117
2011-02-06 12:00:00,1,1,13.94,16.665,46,0.0,2,12,174
2011-02-06 13:00:00,1,1,13.94,18.18,46,0.0,2,13,182
2011-02-06 14:00:00,1,1,13.94,17.425,46,6.0032,2,14,161
2011-02-06 15:00:00,1,1,13.94,17.425,46,6.0032,2,15,182
2011-02-06 16:00:00,1,1,13.94,17.425,49,7.0015,2,16,157
2011-02-06 17:00:00,1,1,13.94,18.18,46,0.0,2,17,121
2011-02-06 18:00:00,1,1,12.3,15.15,56,11.0014,2,18,78
2011-02-06 19:00:00,1,1,11.48,14.395,61,8.9981,2,19,21
2011-02-06 20:00:00,1,1,11.48,14.395,61,7.0015,2,20,26
2011-02-06 21:00:00,1,1,10.66,15.15,60,0.0,2,21,27
2011-02-06 22:00:00,1,1,10.66,15.15,60,0.0,2,22,62
2011-02-06 23:00:00,1,1,9.84,14.395,65,0.0,2,23,30
2011-02-07 00:00:00,1,1,9.84,14.395,65,0.0,1,0,15
2011-02-07 01:00:00,1,1,9.02,13.635,75,0.0,1,1,5
2011-02-07 02:00:00,1,1,8.2,12.88,80,0.0,1,2,3
2011-02-07 03:00:00,1,1,8.2,12.88,86,0.0,1,3,1
2011-02-07 04:00:00,1,1,8.2,12.88,86,0.0,1,4,2
2011-02-07 05:00:00,1,1,8.2,12.88,86,0.0,1,5,10
2011-02-07 06:00:00,1,1,7.38,12.12,93,0.0,1,6,30
2011-02-07 07:00:00,1,1,7.38,12.12,86,0.0,1,7,95
2011-02-07 08:00:00,1,2,6.56,11.365,100,0.0,1,8,230
2011-02-07 09:00:00,1,1,9.02,13.635,80,0.0,1,9,118
2011-02-07 10:00:00,1,1,9.84,12.88,75,7.0015,1,10,55
2011-02-07 11:00:00,1,1,12.3,15.91,65,6.0032,1,11,47
2011-02-07 12:00:00,1,2,13.12,17.425,62,0.0,1,12,66
2011-02-07 13:00:00,1,2,14.76,18.18,57,6.0032,1,13,64
2011-02-07 14:00:00,1,2,14.76,18.18,57,6.0032,1,14,60
2011-02-07 15:00:00,1,2,15.58,19.695,54,6.0032,1,15,50
2011-02-07 16:00:00,1,2,14.76,17.425,57,8.9981,1,16,114
2011-02-07 17:00:00,1,2,13.12,15.91,70,11.0014,1,17,216
2011-02-07 18:00:00,1,2,13.94,16.665,66,8.9981,1,18,175
2011-02-07 19:00:00,1,2,13.12,17.425,70,0.0,1,19,128
2011-02-07 20:00:00,1,2,13.12,16.665,70,7.0015,1,20,88
2011-02-07 21:00:00,1,1,13.12,17.425,70,0.0,1,21,78
2011-02-07 22:00:00,1,1,11.48,15.15,81,6.0032,1,22,37
2011-02-07 23:00:00,1,2,12.3,16.665,81,0.0,1,23,25
2011-02-08 00:00:00,1,2,11.48,15.91,87,0.0,1,0,10
2011-02-08 01:00:00,1,2,11.48,15.91,87,0.0,1,1,4
2011-02-08 02:00:00,1,2,10.66,13.635,93,7.0015,1,2,2
2011-02-08 03:00:00,1,3,11.48,13.635,93,11.0014,1,3,1
2011-02-08 04:00:00,1,1,10.66,12.88,93,11.0014,1,4,3
2011-02-08 05:00:00,1,1,10.66,11.365,81,22.0028,1,5,2
2011-02-08 06:00:00,1,1,10.66,11.365,70,22.0028,1,6,39
2011-02-08 07:00:00,1,1,9.84,9.85,65,27.9993,1,7,100
2011-02-08 08:00:00,1,1,9.84,9.85,56,32.9975,1,8,243
2011-02-08 09:00:00,1,1,9.84,9.85,52,32.9975,1,9,135
2011-02-08 10:00:00,1,1,9.02,9.09,47,36.9974,1,10,48
2011-02-08 11:00:00,1,1,9.02,9.09,47,31.0009,1,11,50
2011-02-08 12:00:00,1,1,9.84,9.85,38,32.9975,1,12,65
2011-02-08 13:00:00,1,2,9.84,9.85,32,30.0026,1,13,50
2011-02-08 14:00:00,1,1,9.02,9.85,37,27.9993,1,14,64
2011-02-08 15:00:00,1,1,9.02,9.85,35,26.0027,1,15,51
2011-02-08 16:00:00,1,1,9.02,9.09,35,35.0008,1,16,83
2011-02-08 17:00:00,1,1,9.02,9.09,32,39.0007,1,17,176
2011-02-08 18:00:00,1,1,8.2,9.09,32,26.0027,1,18,152
2011-02-08 19:00:00,1,1,6.56,6.06,40,31.0009,1,19,101
2011-02-08 20:00:00,1,1,6.56,6.82,40,22.0028,1,20,56
2011-02-08 21:00:00,1,1,5.74,5.305,33,31.0009,1,21,54
2011-02-08 22:00:00,1,1,4.92,5.305,33,23.9994,1,22,29
2011-02-08 23:00:00,1,1,4.92,5.305,33,22.0028,1,23,12
2011-02-09 00:00:00,1,1,4.1,3.79,36,23.9994,1,0,17
2011-02-09 01:00:00,1,1,4.1,5.305,36,15.0013,1,1,7
2011-02-09 02:00:00,1,1,3.28,3.79,38,19.0012,1,2,3
2011-02-09 03:00:00,1,1,2.46,3.79,45,8.9981,1,3,2
2011-02-09 05:00:00,1,1,2.46,5.305,45,7.0015,1,5,7
2011-02-09 06:00:00,1,1,2.46,7.575,45,0.0,1,6,43
2011-02-09 07:00:00,1,1,2.46,5.305,49,7.0015,1,7,99
2011-02-09 08:00:00,1,1,4.1,6.82,42,0.0,1,8,199
2011-02-09 09:00:00,1,1,4.92,6.82,39,11.0014,1,9,123
2011-02-09 10:00:00,1,1,5.74,9.09,36,0.0,1,10,59
2011-02-09 11:00:00,1,2,5.74,7.575,43,11.0014,1,11,41
2011-02-09 12:00:00,1,2,7.38,9.09,40,15.0013,1,12,61
2011-02-09 13:00:00,1,1,7.38,8.335,40,16.9979,1,13,69
2011-02-09 14:00:00,1,1,8.2,9.09,34,19.9995,1,14,58
2011-02-09 15:00:00,1,2,8.2,9.09,34,19.0012,1,15,64
2011-02-09 16:00:00,1,2,8.2,9.85,37,16.9979,1,16,79
2011-02-09 17:00:00,1,2,8.2,9.85,34,16.9979,1,17,166
2011-02-09 18:00:00,1,2,7.38,8.335,47,19.9995,1,18,170
2011-02-09 19:00:00,1,3,5.74,6.06,86,16.9979,1,19,88
2011-02-09 20:00:00,1,3,5.74,7.575,86,11.0014,1,20,84
2011-02-09 21:00:00,1,2,5.74,7.575,86,11.0014,1,21,83
2011-02-09 22:00:00,1,3,6.56,8.335,80,11.0014,1,22,46
2011-02-09 23:00:00,1,3,6.56,7.575,80,12.998,1,23,37
2011-02-10 00:00:00,1,3,5.74,6.82,86,12.998,1,0,16
2011-02-10 01:00:00,1,3,5.74,7.575,80,8.9981,1,1,7
2011-02-10 02:00:00,1,3,5.74,7.575,80,8.9981,1,2,3
2011-02-10 04:00:00,1,2,5.74,6.82,59,15.0013,1,4,1
2011-02-10 05:00:00,1,2,4.92,6.06,50,15.0013,1,5,6
2011-02-10 06:00:00,1,2,4.92,6.06,54,19.0012,1,6,26
2011-02-10 07:00:00,1,1,4.1,3.79,50,27.9993,1,7,99
2011-02-10 08:00:00,1,1,4.1,3.79,49,22.0028,1,8,178
2011-02-10 09:00:00,1,1,4.92,5.305,42,23.9994,1,9,122
2011-02-10 10:00:00,1,1,4.92,5.305,42,19.9995,1,10,35
2011-02-10 11:00:00,1,1,5.74,6.06,39,23.9994,1,11,45
2011-02-10 12:00:00,1,1,6.56,6.82,34,26.0027,1,12,69
2011-02-10 13:00:00,1,1,7.38,8.335,29,19.9995,1,13,62
2011-02-10 14:00:00,1,1,8.2,9.09,27,19.0012,1,14,48
2011-02-10 15:00:00,1,1,8.2,9.85,25,16.9979,1,15,50
2011-02-10 16:00:00,1,1,8.2,9.09,27,19.9995,1,16,80
2011-02-10 17:00:00,1,1,7.38,9.09,26,12.998,1,17,165
2011-02-10 18:00:00,1,1,6.56,9.09,28,8.9981,1,18,160
2011-02-10 19:00:00,1,1,5.74,8.335,28,7.0015,1,19,112
2011-02-10 20:00:00,1,1,5.74,9.09,31,6.0032,1,20,97
2011-02-10 21:00:00,1,1,5.74,10.605,39,0.0,1,21,72
2011-02-10 22:00:00,1,1,4.92,9.85,39,0.0,1,22,51
2011-02-10 23:00:00,1,1,4.92,7.575,42,7.0015,1,23,34
2011-02-11 00:00:00,1,1,4.1,6.82,49,7.0015,1,0,14
2011-02-11 01:00:00,1,1,4.1,6.82,54,6.0032,1,1,7
2011-02-11 02:00:00,1,1,4.1,6.82,54,6.0032,1,2,3
2011-02-11 05:00:00,1,1,3.28,6.06,63,6.0032,1,5,4
2011-02-11 06:00:00,1,1,4.1,9.09,68,0.0,1,6,24
2011-02-11 07:00:00,1,1,3.28,8.335,73,0.0,1,7,74
2011-02-11 08:00:00,1,1,4.1,6.06,74,11.0014,1,8,216
2011-02-11 09:00:00,1,1,4.92,6.06,74,15.0013,1,9,140
2011-02-11 10:00:00,1,1,5.74,6.82,69,12.998,1,10,44
2011-02-11 11:00:00,1,1,9.02,11.365,47,8.9981,1,11,64
2011-02-11 12:00:00,1,1,9.02,11.365,47,8.9981,1,12,71
2011-02-11 13:00:00,1,1,9.84,11.365,35,12.998,1,13,110
2011-02-11 14:00:00,1,1,12.3,14.395,26,16.9979,1,14,84
2011-02-11 15:00:00,1,1,13.12,15.91,21,11.0014,1,15,74
2011-02-11 16:00:00,1,1,12.3,14.395,28,12.998,1,16,125
2011-02-11 17:00:00,1,1,12.3,16.665,24,0.0,1,17,211
2011-02-11 18:00:00,1,1,11.48,15.91,28,0.0,1,18,174
2011-02-11 19:00:00,1,1,10.66,15.15,33,0.0,1,19,101
2011-02-11 20:00:00,1,1,9.02,11.365,55,8.9981,1,20,63
2011-02-11 21:00:00,1,1,8.2,10.605,59,8.9981,1,21,47
2011-02-11 22:00:00,1,1,8.2,11.365,64,6.0032,1,22,43
2011-02-11 23:00:00,1,1,7.38,12.12,69,0.0,1,23,53
2011-02-12 00:00:00,1,1,6.56,9.85,69,6.0032,2,0,30
2011-02-12 01:00:00,1,1,5.74,10.605,86,0.0,2,1,24
2011-02-12 02:00:00,1,1,5.74,10.605,80,0.0,2,2,15
2011-02-12 03:00:00,1,1,4.92,9.85,80,0.0,2,3,10
2011-02-12 04:00:00,1,1,4.92,8.335,74,6.0032,2,4,4
2011-02-12 05:00:00,1,1,4.92,8.335,74,6.0032,2,5,1
2011-02-12 06:00:00,1,1,4.92,6.82,93,12.998,2,6,2
2011-02-12 07:00:00,1,1,4.92,7.575,80,7.0015,2,7,11
2011-02-12 08:00:00,1,1,5.74,7.575,86,8.9981,2,8,30
2011-02-12 09:00:00,1,1,6.56,9.09,64,8.9981,2,9,43
2011-02-12 10:00:00,1,1,9.02,10.605,41,16.9979,2,10,84
2011-02-12 11:00:00,1,1,12.3,13.635,28,22.0028,2,11,114
2011-02-12 12:00:00,1,1,12.3,13.635,39,31.0009,2,12,120
2011-02-12 13:00:00,1,1,12.3,13.635,39,27.9993,2,13,135
2011-02-12 14:00:00,1,1,13.94,15.91,31,19.0012,2,14,120
2011-02-12 15:00:00,1,1,13.94,15.15,29,27.9993,2,15,174
2011-02-12 16:00:00,1,1,13.94,15.15,29,27.9993,2,16,145
2011-02-12 17:00:00,1,1,13.12,14.395,31,35.0008,2,17,137
2011-02-12 18:00:00,1,1,11.48,12.88,38,22.0028,2,18,64
2011-02-12 19:00:00,1,1,11.48,13.635,38,11.0014,2,19,41
2011-02-12 20:00:00,1,1,10.66,12.88,41,15.0013,2,20,40
2011-02-12 21:00:00,1,1,10.66,15.15,41,0.0,2,21,51
2011-02-12 22:00:00,1,1,9.84,12.88,44,6.0032,2,22,45
2011-02-12 23:00:00,1,1,9.02,11.365,51,8.9981,2,23,32
2011-02-13 00:00:00,1,1,8.2,11.365,64,7.0015,2,0,39
2011-02-13 01:00:00,1,1,8.2,11.365,59,6.0032,2,1,24
2011-02-13 02:00:00,1,2,8.2,11.365,75,6.0032,2,2,20
2011-02-13 03:00:00,1,2,8.2,11.365,69,7.0015,2,3,12
2011-02-13 04:00:00,1,2,8.2,10.605,69,11.0014,2,4,2
2011-02-13 06:00:00,1,2,8.2,10.605,69,8.9981,2,6,5
2011-02-13 07:00:00,1,2,9.02,13.635,55,0.0,2,7,3
2011-02-13 08:00:00,1,2,9.02,11.365,64,12.998,2,8,12
2011-02-13 09:00:00,1,2,9.84,11.365,60,15.0013,2,9,47
2011-02-13 10:00:00,1,1,12.3,13.635,45,22.0028,2,10,105
2011-02-13 11:00:00,1,1,13.12,14.395,39,30.0026,2,11,112
2011-02-13 12:00:00,1,1,14.76,15.91,32,31.0009,2,12,152
2011-02-13 13:00:00,1,1,15.58,19.695,29,23.9994,2,13,154
2011-02-13 14:00:00,1,2,16.4,20.455,30,27.9993,2,14,161
2011-02-13 15:00:00,1,2,16.4,20.455,30,19.9995,2,15,162
2011-02-13 16:00:00,1,2,17.22,21.21,28,22.0028,2,16,134
2011-02-13 17:00:00,1,1,17.22,21.21,28,22.0028,2,17,125
2011-02-13 18:00:00,1,1,16.4,20.455,32,19.9995,2,18,95
2011-02-13 19:00:00,1,1,16.4,20.455,35,19.0012,2,19,61
2011-02-13 20:00:00,1,1,16.4,20.455,35,22.0028,2,20,47
2011-02-13 21:00:00,1,1,16.4,20.455,35,23.9994,2,21,51
2011-02-13 22:00:00,1,1,16.4,20.455,35,19.9995,2,22,36
2011-02-13 23:00:00,1,1,16.4,20.455,35,23.9994,2,23,30
2011-02-14 00:00:00,1,1,15.58,19.695,37,23.9994,1,0,11
2011-02-14 01:00:00,1,1,15.58,19.695,37,23.9994,1,1,7
